data_type,pii_data_point,token,is_active,hash,created_by,modified_by
FIRST_NAME,"vault:v1:dnS9qnNppe2hWvJeUMQJWp8tXr8B2Upkw+NyoQNIpo2wew==",TKN_71WISGOFLJAL_FIRST_NAME,true,2e61e97cf577441dfdfe6594c9bb7264,admin,batch_job
LAST_NAME,"vault:v1:qfSp+cte6dlToP6RSthjuylZoykPG3LyMLeOPKi9JXB3F86/xw==",TKN_71WISGOFLJAL_LAST_NAME,true,8dbbb6e5a676a61a3ab1eef12c503fc7,admin,batch_job
EMAIL,"vault:v1:LX22lItIVPbnGisZFwTBP7r4wIXYC8QqskaGI5cL1PrDLyO/Qql/j0QpvX7HH25oOM4SSUK+Woc=",TKN_71WISGOFLJAL_EMAIL,true,43800b32757f56cfe1de85e6bdc7ea16,admin,batch_job
MOBILE_NUMBER,"vault:v1:zQ+w8NyYZ4Wy+YPWZffXOeaEQdvCUVzW0K7ca3ypHOAJ5FqPLZA=",TKN_71WISGOFLJAL_MOBILE_NUMBER,true,6d2b86920c32ed20de576dfecb9aeabd,admin,batch_job
DATE_OF_BIRTH,"vault:v1:US+WTrEfr05n1qYJiKsdq7wooAATwlL82DaZrTn1OdAqrJ+MFaA=",TKN_71WISGOFLJAL_DATE_OF_BIRTH,true,2fe3d78249ae05186fd320c24db358ac,admin,batch_job
ADDRESS,"vault:v1:9XMN4r3mcIvMm2CkWNkdGJ4JvzcS/7gi3VAqqo+3psCkx7lc5LsjfJfebECBOOfc9MH+N2WPlmhJJh4eI7R8mnzLKT2hGM7kwE61nCjlgZ7HLHVkoTl4",TKN_71WISGOFLJAL_ADDRESS,true,f28c3540e48c97746c946bfc1f30e60d,admin,batch_job
CITY,"vault:v1:1mR86PoEkXwOpGC/q/brIu1i44oImt8+jcuGwwWJZv3OxB0=",TKN_71WISGOFLJAL_CITY,true,8fe712a0f54b1640a94f07900d70fe95,admin,batch_job
COUNTRY,"vault:v1:rJzU7tefgqfpHKku0JZQlg1btfVDkWkrs0fKdtvsgnbk",TKN_71WISGOFLJAL_COUNTRY,true,65391c9cdd5f04f67c508432a9eaff88,admin,batch_job
MIDDLE_NAME,"vault:v1:PWh6VtP70dXfZ5zwstA2H8aRwELawSFbkIZO0La0aFky39g=",TKN_71WISGOFLJAL_MIDDLE_NAME,true,3bfb4648c39f091cbb595bff9de1de62,admin,batch_job
PASSPORT_NUMBER,"vault:v1:eeYszyBIy6ajfh28pmRiOqy4Cc6nQ8ld7A/kCr5SXldEglF/",TKN_71WISGOFLJAL_PASSPORT_NUMBER,true,403ceabe26401a9e63a2c3bac639c223,admin,batch_job
FIRST_NAME,"vault:v1:O69MGRQIwxHwBWgjc2JXh+i1mycc5JVB1CjpGv/nKhdk2Sss",TKN_YILXANE5N7MS_FIRST_NAME,true,1120e139c17936779be6de49a85c3fdb,admin,user
LAST_NAME,"vault:v1:SQu3UZv1tPblrYy8s2WarAq0jzYipcoxTOHQqpKEVu84vuI=",TKN_YILXANE5N7MS_LAST_NAME,true,71e2029e7ac9c7b8cacbed6d006b5617,admin,user
EMAIL,"vault:v1:XrnlgfWZM0YMFf2qrWj41T/R5hHLZ0xzDHc2BrAl4BkENCwbZGVziRmJRz/gSurlMHzKqMN1CeQ=",TKN_YILXANE5N7MS_EMAIL,true,aaa8a7f262830ce05991f8a42984a007,admin,user
MOBILE_NUMBER,"vault:v1:htt8//pgWoCXW2+vQuICYXcY/LtR3aPRBzcKUIyk3zocPPg/WiI=",TKN_YILXANE5N7MS_MOBILE_NUMBER,true,7ee148eee3540abf07cf33bb86556828,admin,user
DATE_OF_BIRTH,"vault:v1:r3kvthyZocU6QitHZU9xlP27eH/JMoxgL9HljCXmKSbOA5tiPC8=",TKN_YILXANE5N7MS_DATE_OF_BIRTH,true,a86b7cc904f07bfaf22f8b4926173732,admin,user
ADDRESS,"vault:v1:fRn5Lg3/7ESryarI/IXAbcRm5w1sgijKBEth+Yc7ctrUkbSUoEefq8vpHjbRyv5BllxtBokI9XPJ5xEDSUIXjqHds7LJhKIg",TKN_YILXANE5N7MS_ADDRESS,true,96d05f87d8c75680d9bde1b27bf7615f,admin,user
CITY,"vault:v1:8hBp/CNAS+3P0gjG7DDhIxOO5XKj7qCxut/jr2+ujFFWm0o=",TKN_YILXANE5N7MS_CITY,true,8b2f1ea750c4d05803555aead0545683,admin,user
COUNTRY,"vault:v1:joPpcotiokSA1uiUjsz3PDdmyqeW+jrE0iZL4UX2a0u8",TKN_YILXANE5N7MS_COUNTRY,true,7c0bb2e462a5613139b4df688d2dd2cb,admin,user
PASSPORT_NUMBER,"vault:v1:Bouo0b3WjOtxH/+HfD8NCdURt31G3NjFrmJYRGgQbCeHdPgn",TKN_YILXANE5N7MS_PASSPORT_NUMBER,true,47ff0f7bb5a32aae06d990ab806ae3dc,admin,user
FIRST_NAME,"vault:v1:Tos2qKJKAZ/rFkksrtgnQKfUUd9sf6ODo84no1MfToYJL5k6",TKN_KQOTYJ3I5A3M_FIRST_NAME,true,6bdcd1629ec9b5a22b9e176431af9834,system,admin
LAST_NAME,"vault:v1:aqheN6mes4DVJ6BTGb43mF1oZE67YNIYJY7b+7zdHw==",TKN_KQOTYJ3I5A3M_LAST_NAME,true,3428b8432924a5123900957007fea4a2,system,admin
EMAIL,"vault:v1:GLh34ush9VQZO6ymcpY1IYcT/q4btw/x16QV6geuLIrACPXP+eiZ0HgwCyiGQZYhogQ=",TKN_KQOTYJ3I5A3M_EMAIL,true,4bd2552619160acd5eeea4f48a5e7fbb,system,admin
MOBILE_NUMBER,"vault:v1:VDqZf+Uk67xp2TTD6gAB6jn5TNaog97bYsgJvqCOwhlJPg9r/0Y=",TKN_KQOTYJ3I5A3M_MOBILE_NUMBER,true,68b0f6bd8ef15ff3eaec054b156d0b05,system,admin
DATE_OF_BIRTH,"vault:v1:Od33Y8Jvbtfm+ySWgLi/87wdhDFCJmuel3xveAQ3SbNDRyWhRyM=",TKN_KQOTYJ3I5A3M_DATE_OF_BIRTH,true,6cb1e92f4d431eb452fca845100d9a64,system,admin
ADDRESS,"vault:v1:Lt7ATnhgPCFmjieEawBmL5mX/NsyNV8he2yFaC2TbUsW4TnZEh6BrOZNVb/s6WcuDau2xWwQ6ica69tRltQOWzk8oDfqPKitpcg2kEciBbgtf9yK",TKN_KQOTYJ3I5A3M_ADDRESS,true,6cb59743721fe4b4a04dfcbc5bc7482f,system,admin
CITY,"vault:v1:GNidjL3m7G4jj5DoqqFYuXbhVqljcIwCnMvnz6Uz2g0m",TKN_KQOTYJ3I5A3M_CITY,true,55414790f1b83f286119b049b32b4216,system,admin
COUNTRY,"vault:v1:Pu94mfV8+CN6TMucTiRRzKGRkR5GMsKXK72K0CcBHP3S",TKN_KQOTYJ3I5A3M_COUNTRY,true,15d29674192e6a850bf92aadc3bf58be,system,admin
FIRST_NAME,"vault:v1:aaTeDL3skkr8zqUMlCX1nDnd8kYQq+6Z7AdutQtpOSOt9Q==",TKN_1LSSX5OSV6F2_FIRST_NAME,true,b63ce35721bf192f1f96391a543fe6ce,user,system
LAST_NAME,"vault:v1:kbEetG15n7O9c/Exx+oVG/Xu93309WDARUK/u2d+m3vr",TKN_1LSSX5OSV6F2_LAST_NAME,true,3fbb68ac11f640525139b526bdce90f3,user,system
EMAIL,"vault:v1:I4l82bGNA4I8pbv6E2CLlQIpSgVlkzZFbzG/BVaOLbdNVRwieEl4/OdW++cERCC6PHdocA==",TKN_1LSSX5OSV6F2_EMAIL,true,b626db998fbf783430276d39caad4351,user,system
MOBILE_NUMBER,"vault:v1:vDGXJisRsbwsAlHe0gTW8tI6bS/qRvdhHhYqOuiUVt2vJ65grdM=",TKN_1LSSX5OSV6F2_MOBILE_NUMBER,true,0654492f955d1fc1c5973df4ee63da75,user,system
DATE_OF_BIRTH,"vault:v1:UbsDl42hkKEfBYo926RyMb3ASdl/77o5XwF2U943igYtPNPgHh4=",TKN_1LSSX5OSV6F2_DATE_OF_BIRTH,true,7a093e31db5223a2586bd4a69ae56c54,user,system
ADDRESS,"vault:v1:zKYmecsBL781btiBxoyTuWVS2cEW15Uc6ILPSXxfHYckXSHSN98bVhJo9V9niVivYjAV+8UDLlfxzIpQ4cV2e+s5nP35ZkxP8HKkCjzy",TKN_1LSSX5OSV6F2_ADDRESS,true,7a5322c557cb6f859076ca5868ed510a,user,system
CITY,"vault:v1:xhHz+X8J5zrF8Y5kwo4D9NiHiIGK4e+YN7ncgRPUj2bgTBefI90=",TKN_1LSSX5OSV6F2_CITY,true,8c9714f97a8f655fad915dae2c7ea105,user,system
COUNTRY,"vault:v1:2AFsaoT+McQzwt2SEXhySwC8390nw0wl0XNgmUMqJJao",TKN_1LSSX5OSV6F2_COUNTRY,true,ac782bbf8929f4edcc57e9b2fc60cf0f,user,system
FIRST_NAME,"vault:v1:A/Cygq5MeLxAwB4YffQawlQ85NOMBbN3STPOPQyChA==",TKN_8S5VG72QRSVQ_FIRST_NAME,true,1ce2df5c6a72a598643ca32bf49567ec,api,batch_job
LAST_NAME,"vault:v1:qguyrMk5l2c3pJu/k6TSnTwoL+QBwJliVP1lHA7numR7UQ==",TKN_8S5VG72QRSVQ_LAST_NAME,true,a988026881bd6c45f6e4c78b57e6da8c,api,batch_job
EMAIL,"vault:v1:DIB1Gf2Xaw21H4FMEi+bHgiqeNpLQQh98ahKvsSPkqMS3m1CPH2BT32/g82SCaFLaw==",TKN_8S5VG72QRSVQ_EMAIL,true,3fd865365c5c9d85153e0abe523328cb,api,batch_job
MOBILE_NUMBER,"vault:v1:7zciCBF3VeTwLd9KO3KsDa7xs24HGXMfJhQbwqmK3YHCSr4WO80=",TKN_8S5VG72QRSVQ_MOBILE_NUMBER,true,d59582ab7e9cb15ce1a522508a0129f6,api,batch_job
DATE_OF_BIRTH,"vault:v1:ScL+dDdu285W46FEuQlg3VeKSGAmR4zj72mpKF4qMlqLCKpX1SQ=",TKN_8S5VG72QRSVQ_DATE_OF_BIRTH,true,1f70ebbfb93155310de70c54158de406,api,batch_job
ADDRESS,"vault:v1:VWPGx5oE6g/N5e3Dz+0BBqn/1m+/enpiY/M1tC+ZzCBGl1WY/sFK7D8QrxtyEcwOej4oDfdKHhjbfKrpb73tUARrloFC0JeRW983hl/rew==",TKN_8S5VG72QRSVQ_ADDRESS,true,bf1cee595b20d0158856c9bed8bfd890,api,batch_job
CITY,"vault:v1:zF6iojfCWplovUl43SDgYs4KGDCiaGvhqGtMsTS2MNGdiakTcMc=",TKN_8S5VG72QRSVQ_CITY,true,c4d399181dc4d44ad990ad1e42e9dc08,api,batch_job
COUNTRY,"vault:v1:Hiqg/rsaAh+2KHtxzFVd32vpyqkKE9TIDLMeebDdTl7J",TKN_8S5VG72QRSVQ_COUNTRY,true,2e10787632d0444f933dd974e895e3bd,api,batch_job
FIRST_NAME,"vault:v1:P4gT0MxSSdio1zNHtP9gSGZnaj81e7M6M4ECLsVT4g==",TKN_MPCJATZN99M5_FIRST_NAME,false,ac86ff107af963983e4e4d7d3cdd7933,user,batch_job
LAST_NAME,"vault:v1:UV9bbvwBWnNBjHWjN4her/YkIrPdUxtQjQ0xavotBZ/wucs=",TKN_MPCJATZN99M5_LAST_NAME,false,a1c4f537338ebdc614789232e5ba659f,user,batch_job
EMAIL,"vault:v1:bw3rV5y/9djcyz5iXi4qxvQ7NhQIduSoSAcyw67+NDTt5WrxQhMciZ1Io6iOcUUP34WaAMQ=",TKN_MPCJATZN99M5_EMAIL,false,7194ff0d058347cb615594869620099d,user,batch_job
MOBILE_NUMBER,"vault:v1:1IaXlEmYUyOPfA2ZA8+BulZLAG1ZU/2sMkSgHVWw0B4lCK/Vgn8=",TKN_MPCJATZN99M5_MOBILE_NUMBER,false,4d8b348cd22cbc7457ed6b3008218cad,user,batch_job
DATE_OF_BIRTH,"vault:v1:Hg2lywT1QhvLoKYLoyLkvWhsq/HcjBFoPNdXn36ytSwDpaGUEDo=",TKN_MPCJATZN99M5_DATE_OF_BIRTH,false,6f359701aae1ab5ca2240259b2bd8f01,user,batch_job
ADDRESS,"vault:v1:nku11x/QUPP/zJeubK1LTpJi+zQ7bT+XGe1auTZp4H11AxefxUusBa91fBP90trEMp2wgcOI+DXKSKHm4O3fBLzpMlbdF6QDD9Y=",TKN_MPCJATZN99M5_ADDRESS,false,b6fc0cb8364d722506377910971da688,user,batch_job
CITY,"vault:v1:D7T11yakP74zmlzZu91o+e4p2mrqdZru+BK7drgkmXlC+e0=",TKN_MPCJATZN99M5_CITY,false,a4c1edc021dd8ee3a23bbf0d6bb51dff,user,batch_job
COUNTRY,"vault:v1:UReb18i0UiYnexCtaAuq0fRh/+cSarABm5DHhVCl+/60",TKN_MPCJATZN99M5_COUNTRY,false,926fdfa3ada9c79df1baadd2083eb00e,user,batch_job
PAN_CARD,"vault:v1:ntJ1MJQaZgx9tBlBNSNr31oRmCj7qKOSvJT1GZPw9mWpiwMj7IU=",TKN_MPCJATZN99M5_PAN_CARD,false,b193992f7c6bb6d0912242f955ca2b0f,user,batch_job
FIRST_NAME,"vault:v1:penRuJXp+ez2+cEz5nX2aI15O8kwl8J/Y63Au9jY6920",TKN_O9G7NM71DLVG_FIRST_NAME,true,ca8dc480127d80ea994bec483d801b28,batch_job,system
LAST_NAME,"vault:v1:PQD+Il7Sh94ugMlbOPwIaYETeqZWk/gd01+PlUKwWA==",TKN_O9G7NM71DLVG_LAST_NAME,true,ce67abf836bdab642525f0c0403b012c,batch_job,system
EMAIL,"vault:v1:C14gDw3Enj5Zsrpxofv3YIwon2zTPwlnwkMJkS05eciA0HiDktUeLWF1jtJ7uHM=",TKN_O9G7NM71DLVG_EMAIL,true,113e275eb0f9639d9e9bfc74601fb100,batch_job,system
MOBILE_NUMBER,"vault:v1:QmDeEAJ3+YF/hvOOvLEbkzSqlI/xjnlutHbYVuC1qMg/9kNEbt4=",TKN_O9G7NM71DLVG_MOBILE_NUMBER,true,13583f4763911b89e767f909e898bc02,batch_job,system
DATE_OF_BIRTH,"vault:v1:HXk7RFM6yNusUsCsGNYA3kUQBFTwpOxUlKp1iAT5NbYnDoDtOGM=",TKN_O9G7NM71DLVG_DATE_OF_BIRTH,true,86f43620d34328a719c044b36f0c13d5,batch_job,system
ADDRESS,"vault:v1:hbmvP1Cn1XJgFfaAW0HndWoJUIjk5Dm/TgDAV7T1KcGntdclezoLLuL89PdX40U3RcwZmjqHs63GuZ7qMHQI5GHRAkRya6frXQIfyjNuPZU6",TKN_O9G7NM71DLVG_ADDRESS,true,22508e4e43654cd04a19fbeceb2a5843,batch_job,system
CITY,"vault:v1:+so3pAe6wJk3/KfYVb178+/edGHr2yzRLA1kvk6TWd9mckIOHhOpGY0=",TKN_O9G7NM71DLVG_CITY,true,f0f36a4c6c2504fe0c0d656166fca9ed,batch_job,system
COUNTRY,"vault:v1:MFs8DEkpUI7nHcHB8ripg9n9jsQT9JPqwWfeOYoCuF6N",TKN_O9G7NM71DLVG_COUNTRY,true,41db4197fb232960ce49f3dbb8dd0fc1,batch_job,system
PAN_CARD,"vault:v1:9aEbmtFL401246SeFHK/Br2SYVYg3hmSlVkpwU0BqApn2V6vAgo=",TKN_O9G7NM71DLVG_PAN_CARD,true,f58c61b325a8238a709cd5dde48c8692,batch_job,system
FIRST_NAME,"vault:v1:sjkC21Dkfz6jSFOkZLl0lSNCZJ8Tecc2xWIEOcwX8zmdlQ==",TKN_Q4GDR7V4GU1V_FIRST_NAME,false,f28fa79b2b7bc8fab4be5e37965d2b83,user,admin
LAST_NAME,"vault:v1:C3mOCEOPP/boQHsq9zI26go7qyyv621qIfHFe9aO5af44eYy",TKN_Q4GDR7V4GU1V_LAST_NAME,false,8026193eb4a37209ecf0fa21642bd776,user,admin
EMAIL,"vault:v1:Apu4SbyBWG+QyRcMFAGDYkspZCQECRMxa6dz7QLfAU/0RCbdyfAVngkVWEL+J7+HVrG+/I4uoA==",TKN_Q4GDR7V4GU1V_EMAIL,false,281299c9ceabff47315b6678fa134100,user,admin
MOBILE_NUMBER,"vault:v1:TWaevAVNWG7dUlwL4cN2JfRMjJDEEexxETa1Q2gfj5Q7rEdaAA8=",TKN_Q4GDR7V4GU1V_MOBILE_NUMBER,false,f98180731bb1ff4f14e9ff85b41f1422,user,admin
DATE_OF_BIRTH,"vault:v1:fVRt6NenYOIjrsrS4WkJpc16z7dGxv1paWibfE+hJtyZA+U1Wuw=",TKN_Q4GDR7V4GU1V_DATE_OF_BIRTH,false,8a08946fc906eddd00847c00aef7da2d,user,admin
ADDRESS,"vault:v1:67fN42FmwWYk0pQ3Dzv4dRSWUt/MY8TKMx9cLJBxOppkW3c1rb9u21qj70xqU1gCwjwKYZPVb8STeW+Ge8IOZyPg8tHv46E8W/XtLhFlFss=",TKN_Q4GDR7V4GU1V_ADDRESS,false,a4c284148b5954d642d502735c7c3afd,user,admin
CITY,"vault:v1:mrFSF2qoZ3wEOew+FcKqOM8/UPG+aWMCf3KB4fgUwyW6FNInSCUmyrE=",TKN_Q4GDR7V4GU1V_CITY,false,9cb6935032bcaff73c6dd1e1726b5e73,user,admin
COUNTRY,"vault:v1:h+1qIAdB7rX/ochCv57mmphH9NlJJC0LKxbaHKhqFzgz",TKN_Q4GDR7V4GU1V_COUNTRY,false,84697d6e79a2a0e3e99e01c87e0eca73,user,admin
PAN_CARD,"vault:v1:kXx0QjnSNbcVB16//Da/ZiUBKwrFI9Nt7OPOKgzDmdmsrTgFguE=",TKN_Q4GDR7V4GU1V_PAN_CARD,false,664daff773ce5d6d59a6c6c55a0187e0,user,admin
FIRST_NAME,"vault:v1:ukgHBnAbKji2iHjIh8ys48pdL3Rbql6/93fiV/S7",TKN_FJ0QTSCEKNFW_FIRST_NAME,false,159f01c8fc4fd5740902a6139e997670,batch_job,batch_job
LAST_NAME,"vault:v1:DQSglfiKsDUubdNuHmQe9SN9etIMR0q8SvQnKWkWJXQ=",TKN_FJ0QTSCEKNFW_LAST_NAME,false,96699da55bc155e1d309f790d92ca779,batch_job,batch_job
EMAIL,"vault:v1:7UMb3/nqSD49NuBlAd8pbZcJSXnIeI88kVg+qN7YEDRRP9Qr1mAUV+krDarFu6A=",TKN_FJ0QTSCEKNFW_EMAIL,false,8d66bbd8028180c4091eec6fa80b2540,batch_job,batch_job
MOBILE_NUMBER,"vault:v1:BDnDfBUb+o4832AImYEvv5VihGmBuSrPPpTKdQZPa/qscJPtprs=",TKN_FJ0QTSCEKNFW_MOBILE_NUMBER,false,814f9f61f9ad3f4564a898c8ecfe1bf1,batch_job,batch_job
DATE_OF_BIRTH,"vault:v1:wHgsLv/qMREC+u3iVoGh1LasmDvMzfC9FdmxFoG7LDrydkD8X4g=",TKN_FJ0QTSCEKNFW_DATE_OF_BIRTH,false,567c689703c5116c8d4388127892cedd,batch_job,batch_job
ADDRESS,"vault:v1:qYAdyyWm6Z09Q+FfRCan0LHOdl/SP0HS1Pf0NShJ9DtVTdh8S98YP1lSr1dceMgZKBaccE/9Z4hHI4Cl0JuZNeyKtr1ILJ/9iZF/qg==",TKN_FJ0QTSCEKNFW_ADDRESS,false,7bbb5fdb67a4266cf50ffee5b881cca4,batch_job,batch_job
CITY,"vault:v1:cMgXPjkrjW/Wu9ibfCgCDPLlpL3GRDfyTsyAVDe/7Vr1ZhhXObA=",TKN_FJ0QTSCEKNFW_CITY,false,e7f91c4cae66d2299a2db4fec70a1004,batch_job,batch_job
COUNTRY,"vault:v1:7pzauIlrViQMWTOb4dyYeJdpfbuguBZSq9Z30Z4w6X0R",TKN_FJ0QTSCEKNFW_COUNTRY,false,61057bd3fb8d7f9850f9df03e2269fc9,batch_job,batch_job
PAN_CARD,"vault:v1:l8Z4wUUhiLnvdvppnm4aPeOio5hPor6tecaZk1N6QRGjbcYSYoI=",TKN_FJ0QTSCEKNFW_PAN_CARD,false,d42deec5e493ddc2261a2b07e74b4f1a,batch_job,batch_job
FIRST_NAME,"vault:v1:Be7W7TZJOC2F4rd2tYsmiCgPDmLreTHYSh4cSvPb1oBZ",TKN_J10IRX2AY6T5_FIRST_NAME,true,726cb370a29cf407e37166b1830ae3b7,system,api
LAST_NAME,"vault:v1:KbsUsOMgQXmxwWpv2GYpHsr10FF4jfEG3EWJ7KsA3GEf",TKN_J10IRX2AY6T5_LAST_NAME,true,09cba6ec2f20e77b3d44ddcc5e045b5f,system,api
EMAIL,"vault:v1:imeB1VpTUsp6RWlsIX0c3OQzHHKxkRO/JOmwLV5oyZRe1HPQtQLimN8PWMYcBDHgleVM",TKN_J10IRX2AY6T5_EMAIL,true,1490fd4f8325d3eccd95f5b9b528e489,system,api
MOBILE_NUMBER,"vault:v1:REaG9E+U3NQ9Z+NXEJ+UnV/qJ0QMoP4pVw6COYK49Cbgy7cLsiU=",TKN_J10IRX2AY6T5_MOBILE_NUMBER,true,942a305e8ad03eba1ae12c69660428c3,system,api
DATE_OF_BIRTH,"vault:v1:VujMKxR8El9uB08GuieFpuwev/quPKNZ6z3Db+JEyVByp5fO4Z8=",TKN_J10IRX2AY6T5_DATE_OF_BIRTH,true,c0bf683fa846d3bd9dcb692329c3de85,system,api
ADDRESS,"vault:v1:/YvZ0A0IICG8IoPdMg5E1hQBbS2/UOT3Ym2A3quY7bfSD6gwWLqPioXY9d70UZQh3gmnZfUO7K4ZYQGPHOQFRswTUTC+k9YehMhAiURrVnVcW1g=",TKN_J10IRX2AY6T5_ADDRESS,true,4c305d300f7b285b94e40f278f2c8b47,system,api
CITY,"vault:v1:hvKYOhe37WdiWsKH/IVxTxpLou7gN4+Dqt3vFwRAdfbtuw==",TKN_J10IRX2AY6T5_CITY,true,729d5bf7338f58ab14a5327b55fc2987,system,api
COUNTRY,"vault:v1:EOAOjL/C7tOPWej9d2IftahUjZh3b+NIStOrac0XvkbO",TKN_J10IRX2AY6T5_COUNTRY,true,35502cc2df3e7d31d3d1351dae06661e,system,api
PASSPORT_NUMBER,"vault:v1:1543AYYRKls199/FzbpPWpJCnM/Ki/8YciDMgCKef1tFhP7G",TKN_J10IRX2AY6T5_PASSPORT_NUMBER,true,922b85e1b6a844ab0ea8ca81967e1554,system,api
FIRST_NAME,"vault:v1:AKdXXietnXjdkGUl2Kj9sPHP+bFi3Dthjh2JkGPeMA==",TKN_W90J4B2GLWE3_FIRST_NAME,false,e7da6b122da1e20a6ecc73a3a10faee4,batch_job,batch_job
LAST_NAME,"vault:v1:c5dQdVeNBU7BEVpGDwQ40NMUxHUm0IO0EzTm6tGvtw==",TKN_W90J4B2GLWE3_LAST_NAME,false,d0a36b354069e6c385dce93774927313,batch_job,batch_job
EMAIL,"vault:v1:PNv3gxjuMxmsxWz61vLW4lq5q8xgOssukGKm6ZXxinoZc80AMYme75vqiaNX",TKN_W90J4B2GLWE3_EMAIL,false,8d122d91e7b899738e7dffea4090e548,batch_job,batch_job
MOBILE_NUMBER,"vault:v1:au7GOXffCsLR18vNo1PI5oWcr4yqewXWK7UAOr6dTAFvZzIb//0=",TKN_W90J4B2GLWE3_MOBILE_NUMBER,false,41b868ce2294304e0208a79d52182778,batch_job,batch_job
DATE_OF_BIRTH,"vault:v1:V+LEArDVXVv6psDpiDcjTQe5btXhqPFjc8J8ex/2mYq5kFGj5nA=",TKN_W90J4B2GLWE3_DATE_OF_BIRTH,false,7178bfffbaa482ac56d8bfeb8fc787ed,batch_job,batch_job
ADDRESS,"vault:v1:Ei3Cg/SZIvYZcKE6tRvihH1sIhPSSi7WIPeVxCZrkeb4q5zQcmBa0yxTVug8SBqBZuGFA6yNVb2ki4k5U0QEgcUhlKI2eKir9d9VwIs=",TKN_W90J4B2GLWE3_ADDRESS,false,56fae856b3b19672d3c5ea3c3c347896,batch_job,batch_job
CITY,"vault:v1:96V6fd2MYIwlW1FlY0MpoFw93Ga9ElBX8KA2SQSQadX+Fw==",TKN_W90J4B2GLWE3_CITY,false,399fd1d7630a78ab67eca02ec4bb54ef,batch_job,batch_job
COUNTRY,"vault:v1:aa1pkFDGLD/yGaOxWKF7Uk2SOnF8dRwxcIDX1FNJjIMB",TKN_W90J4B2GLWE3_COUNTRY,false,0cdb5395ade86aca9aca28b1bcc12343,batch_job,batch_job
FIRST_NAME,"vault:v1:gJnqWgY2cWHbwWRIzfUEVdUWVoeDHWgFJxe7m70/+A==",TKN_XJV7958OLC7T_FIRST_NAME,true,f2257b78b36f5a24b78a0ca9e8a39d38,user,system
LAST_NAME,"vault:v1:K1NX+blNUpp1HoCFflG6cv1cNM3MTyMGcNLOKoajsma25w==",TKN_XJV7958OLC7T_LAST_NAME,true,3fcc423e5043bbeaa69fbe31fa5395a6,user,system
EMAIL,"vault:v1:3sJdO6UcPwZDjVjxgYgxPPZn7UBKkFD/JWuy0I1xgEfp3l5tEcmObuaWXwAhSjAF3Oo=",TKN_XJV7958OLC7T_EMAIL,true,665870e087db040986f3a4d02297f83d,user,system
MOBILE_NUMBER,"vault:v1:gOSrgDdvS3zwLIb1CJ4sJ4Vqqz8eHVVWLTghqkg866CRvvMW9oU=",TKN_XJV7958OLC7T_MOBILE_NUMBER,true,2938013648e1eef3d85fda91fed21d64,user,system
DATE_OF_BIRTH,"vault:v1:ab7HQ22tY1oYDVwXEcvSPW9pM2yN1hyhTfJZ32dMHqqlJHL2OiU=",TKN_XJV7958OLC7T_DATE_OF_BIRTH,true,010e4ad53bc574f10cff0713214b45d3,user,system
ADDRESS,"vault:v1:dpkllhhoHdPr8xwSoi6fxS5WMD+n/RQed+k3nRzHmgFEWCjF2p83RNe7cNcaJzBZE93U/mNYVX5UZmQXn9NxzsUYrPNa",TKN_XJV7958OLC7T_ADDRESS,true,cd01d56febd56361553d05148e2af4e6,user,system
CITY,"vault:v1:DPH1vuea7W87BHIcuKl2h7dUk1BwP2+lnTfC2039SvIBKA==",TKN_XJV7958OLC7T_CITY,true,43176414be7fd7a9accb97a8188e68e2,user,system
COUNTRY,"vault:v1:XJXfnc510UcfKx8vjs7PBY3i8Rix5B4B9lv2QuXPAiXi",TKN_XJV7958OLC7T_COUNTRY,true,ccef74adf64f1d4770f64ae412b7b8eb,user,system
PAN_CARD,"vault:v1:1NTrXVLd0wmCDrvvG2ia1sS+x4/mARo/6WvkFPZpqvO2qnE+sJs=",TKN_XJV7958OLC7T_PAN_CARD,true,4bf3b584861091b6198a4d2363b6aa00,user,system
FIRST_NAME,"vault:v1:lUgDchpxsSINthjd9zxptV+2IbdtIin6z1LuhqelmA==",TKN_SYFFF2EYJUZ2_FIRST_NAME,true,c10e79dbd87c79095d3a479384a1636f,user,system
LAST_NAME,"vault:v1:ChAyRdofRTomHvvpvVQGc0pnY73iB3Y94uMmLDIcgQ==",TKN_SYFFF2EYJUZ2_LAST_NAME,true,5a680197ef8be0da66c8bfe193fc1665,user,system
EMAIL,"vault:v1:n4/D9SurHd9Wvg/zDs5mk+OZM/DC2wrAGn9DHaQsMl5m0X6WUWiwziqhs77b",TKN_SYFFF2EYJUZ2_EMAIL,true,6ca792ea3f222b62c07606501a139601,user,system
MOBILE_NUMBER,"vault:v1:D5PBPTZ41SCRfibQ4KUgT9oQdPmmluno1BUYqFxNADjevRnR+7A=",TKN_SYFFF2EYJUZ2_MOBILE_NUMBER,true,ef25b635b4485e9688f0809886e49121,user,system
DATE_OF_BIRTH,"vault:v1:v6uWoCcJFwF4zq1X7wm7QCqeujIEdkJlTqznQpw7KVYCwaoVBX4=",TKN_SYFFF2EYJUZ2_DATE_OF_BIRTH,true,e066a3dc21e9f1d4573ce79a36b0cc85,user,system
